Text,Label
Ê Tắt cửa cuốn phòng khách đấy!,smart_home_control
Ê Giảm tivi phòng ngủ bạn ơi,smart_home_control
Hey Đóng quạt phòng khách !,smart_home_control
Ơi Tắt đèn phòng làm việc,smart_home_control
Hello Mở quạt phòng bếp bạn ơi,smart_home_control
Này Giảm quạt phòng tắm thân mến,smart_home_control
Này Giảm máy nước nóng ban công nha,smart_home_control
Này Mở máy nước nóng phòng tắm thân mến,smart_home_control
Này Đóng điều hòa phòng tắm nhen,smart_home_control
Này Khởi động quạt phòng tắm bạn ơi,smart_home_control
Nè Tăng đèn phòng tắm,smart_home_control
Hi Tăng điều hòa phòng bếp thân mến,smart_home_control
Ê Bật quạt phòng bếp đó!,smart_home_control
Nè Đóng bếp điện phòng làm việc nhen,smart_home_control
Hi Tắt nguồn bếp điện ban công thân mến,smart_home_control
Ơi Đóng điều hòa phòng khách bạn ơi,smart_home_control
Hi Mở quạt phòng làm việc đấy!,smart_home_control
Hello Bật điều hòa phòng làm việc nhé,smart_home_control
Bật đèn phòng bếp đấy!,smart_home_control
Ê Tăng bếp điện phòng làm việc bạn à,smart_home_control
Nè Bật đèn phòng khách,smart_home_control
Tắt nguồn tivi phòng khách nhen,smart_home_control
Nè Tăng tivi phòng tắm thân mến,smart_home_control
Ơi Khởi động quạt phòng bếp,smart_home_control
Hi Đóng tivi phòng tắm !,smart_home_control
Hello Đóng đèn phòng ngủ nhen,smart_home_control
Tắt cửa cuốn ban công nha,smart_home_control
Hello Tăng bếp điện ban công nhen,smart_home_control
Nè Bật tivi phòng khách thân mến,smart_home_control
Nè Khởi động cửa cuốn phòng khách nhé,smart_home_control
Này Đóng máy nước nóng phòng khách,smart_home_control
Ê Khởi động bếp điện phòng làm việc nha,smart_home_control
Nè Mở cửa cuốn phòng bếp nhé,smart_home_control
Này Tắt nguồn bếp điện phòng tắm nhé,smart_home_control
Hello Tắt tivi phòng làm việc nha,smart_home_control
Nè Bật đèn phòng tắm thân mến,smart_home_control
Hello Khởi động máy nước nóng phòng tắm đó!,smart_home_control
Ơi Tắt tivi phòng bếp nha,smart_home_control
Ê Tăng điều hòa phòng ngủ thân mến,smart_home_control
Này Khởi động bếp điện phòng ngủ,smart_home_control
Ê Tắt nguồn máy nước nóng phòng tắm !,smart_home_control
Nè Đóng bếp điện ban công,smart_home_control
Ơi Đóng điều hòa phòng bếp !,smart_home_control
Hi Khởi động cửa cuốn phòng ngủ thân mến,smart_home_control
Ê Khởi động cửa cuốn ban công nhen,smart_home_control
Hi Giảm điều hòa ban công bạn à,smart_home_control
Nè Giảm quạt phòng bếp nhé,smart_home_control
Hi Khởi động quạt ban công bạn ơi,smart_home_control
Hey Tắt nguồn tivi phòng khách nhé,smart_home_control
Hello Tắt điều hòa phòng tắm !,smart_home_control
Nè Khởi động đèn phòng làm việc,smart_home_control
Khởi động quạt phòng bếp,smart_home_control
Này Tăng bếp điện phòng bếp đó!,smart_home_control
Hey Tắt nguồn tivi phòng làm việc đó!,smart_home_control
Hey Đóng máy nước nóng phòng làm việc bạn ơi,smart_home_control
Tắt nguồn cửa cuốn phòng tắm nhen,smart_home_control
Hi Tắt nguồn đèn phòng ngủ bạn à,smart_home_control
Này Tăng tivi phòng làm việc bạn à,smart_home_control
Này Mở quạt phòng làm việc bạn à,smart_home_control
Hello Giảm đèn phòng bếp nha,smart_home_control
Nè Giảm đèn phòng ngủ đó!,smart_home_control
Ơi Đóng đèn ban công bạn à,smart_home_control
Hi Mở quạt phòng khách bạn à,smart_home_control
Nè Bật quạt phòng bếp nhé,smart_home_control
Này Tắt quạt ban công bạn ơi,smart_home_control
Ê Giảm điều hòa ban công nha,smart_home_control
Này Tăng máy nước nóng phòng ngủ thân mến,smart_home_control
Hi Giảm quạt phòng ngủ bạn ơi,smart_home_control
Nè Bật máy nước nóng phòng ngủ đó!,smart_home_control
Này Giảm điều hòa phòng ngủ nhé,smart_home_control
Này Tắt nguồn quạt phòng tắm đấy!,smart_home_control
Hi Khởi động máy nước nóng ban công đấy!,smart_home_control
Hello Bật quạt ban công bạn ơi,smart_home_control
Khởi động đèn phòng làm việc !,smart_home_control
Này Mở bếp điện phòng tắm !,smart_home_control
Hi Tăng tivi phòng làm việc thân mến,smart_home_control
Đóng bếp điện phòng làm việc nhé,smart_home_control
Tắt nguồn máy nước nóng phòng làm việc nhé,smart_home_control
Đóng máy nước nóng phòng làm việc bạn ơi,smart_home_control
Hello Mở đèn phòng làm việc nha,smart_home_control
Hi Khởi động điều hòa phòng tắm đó!,smart_home_control
Tắt nguồn cửa cuốn phòng khách bạn à,smart_home_control
Giảm đèn phòng làm việc nhé,smart_home_control
Bật điều hòa ban công đó!,smart_home_control
Ơi Mở điều hòa phòng khách đó!,smart_home_control
Ê Tăng bếp điện phòng làm việc,smart_home_control
Ê Đóng quạt phòng ngủ,smart_home_control
Hi Giảm quạt phòng bếp thân mến,smart_home_control
Hey Tắt nguồn quạt phòng làm việc bạn à,smart_home_control
Hey Bật đèn ban công thân mến,smart_home_control
Hello Bật điều hòa phòng ngủ thân mến,smart_home_control
Hi Tắt nguồn đèn phòng bếp bạn à,smart_home_control
Hey Giảm tivi phòng bếp thân mến,smart_home_control
Ê Tăng đèn phòng ngủ !,smart_home_control
Ê Giảm bếp điện phòng ngủ đấy!,smart_home_control
Hi Tắt nguồn quạt phòng khách,smart_home_control
Hey Bật quạt phòng bếp bạn à,smart_home_control
Tắt cửa cuốn phòng khách thân mến,smart_home_control
Nè Tắt tivi phòng ngủ đó!,smart_home_control
Hey Giảm máy nước nóng phòng bếp,smart_home_control
Hey Mở cửa cuốn phòng bếp đó!,smart_home_control
Hey Bật bếp điện phòng ngủ nhé,smart_home_control
Ê Khởi động cửa cuốn phòng làm việc thân mến,smart_home_control
Hi Tắt tivi phòng khách đấy!,smart_home_control
Này Tăng đèn phòng khách đó!,smart_home_control
Ê Bật đèn phòng làm việc nha,smart_home_control
Hey Khởi động điều hòa phòng tắm bạn à,smart_home_control
Hey Bật điều hòa phòng khách bạn ơi,smart_home_control
Ê Giảm điều hòa phòng bếp nhen,smart_home_control
Ê Giảm điều hòa ban công nhé,smart_home_control
Nè Tắt nguồn tivi phòng tắm,smart_home_control
Nè Tăng tivi phòng ngủ thân mến,smart_home_control
Hello Tăng đèn phòng tắm thân mến,smart_home_control
Hi Tắt tivi phòng làm việc bạn ơi,smart_home_control
Hi Mở máy nước nóng phòng tắm đấy!,smart_home_control
Giảm quạt phòng khách !,smart_home_control
Ê Bật tivi phòng khách thân mến,smart_home_control
Hi Mở quạt phòng ngủ bạn ơi,smart_home_control
Khởi động điều hòa phòng tắm đấy!,smart_home_control
Hi Đóng máy nước nóng phòng bếp đấy!,smart_home_control
Ơi Khởi động đèn phòng làm việc !,smart_home_control
Hey Tắt nguồn tivi phòng tắm nha,smart_home_control
Hello Bật máy nước nóng phòng làm việc nha,smart_home_control
Nè Tăng máy nước nóng ban công đấy!,smart_home_control
Hello Tắt nguồn tivi phòng tắm nhé,smart_home_control
Ê Tăng tivi phòng tắm đó!,smart_home_control
Hi Giảm quạt phòng làm việc bạn à,smart_home_control
Ơi Giảm bếp điện phòng bếp đó!,smart_home_control
Nè Bật quạt phòng ngủ nhé,smart_home_control
Ơi Tắt cửa cuốn phòng bếp đó!,smart_home_control
Nè Mở điều hòa phòng tắm nhé,smart_home_control
Hi Khởi động máy nước nóng phòng khách,smart_home_control
Này Tăng máy nước nóng phòng ngủ nha,smart_home_control
Hello Đóng cửa cuốn ban công thân mến,smart_home_control
Hello Bật đèn phòng khách nhen,smart_home_control
Ơi Tắt điều hòa phòng làm việc !,smart_home_control
Hello Mở máy nước nóng phòng làm việc,smart_home_control
Nè Mở cửa cuốn phòng ngủ !,smart_home_control
Này Tắt nguồn điều hòa phòng bếp !,smart_home_control
Nè Giảm đèn phòng khách !,smart_home_control
Này Tăng cửa cuốn phòng tắm thân mến,smart_home_control
Hello Khởi động điều hòa phòng bếp !,smart_home_control
Này Bật cửa cuốn phòng tắm nhen,smart_home_control
Này Tắt nguồn điều hòa phòng ngủ bạn ơi,smart_home_control
Hello Bật quạt phòng làm việc nhé,smart_home_control
Này Khởi động điều hòa phòng làm việc nhen,smart_home_control
Nè Khởi động điều hòa phòng bếp bạn ơi,smart_home_control
Hi Bật điều hòa phòng ngủ thân mến,smart_home_control
Hey Bật đèn phòng ngủ thân mến,smart_home_control
Ơi Tắt nguồn cửa cuốn phòng tắm !,smart_home_control
Hello Tắt nguồn cửa cuốn phòng bếp nhé,smart_home_control
Hey Đóng tivi phòng khách đó!,smart_home_control
Hi Khởi động tivi phòng ngủ nhé,smart_home_control
Giảm cửa cuốn phòng làm việc thân mến,smart_home_control
Nè Đóng điều hòa phòng làm việc nhen,smart_home_control
Này Bật đèn phòng làm việc thân mến,smart_home_control
Khởi động điều hòa phòng ngủ nhé,smart_home_control
Ơi Tắt cửa cuốn phòng ngủ !,smart_home_control
Khởi động bếp điện phòng khách thân mến,smart_home_control
Giảm máy nước nóng ban công đó!,smart_home_control
Nè Giảm quạt ban công bạn à,smart_home_control
Ơi Khởi động tivi phòng tắm đó!,smart_home_control
Này Tắt nguồn bếp điện phòng bếp bạn ơi,smart_home_control
Hello Đóng quạt phòng bếp bạn ơi,smart_home_control
Nè Tắt điều hòa ban công,smart_home_control
Hi Mở máy nước nóng phòng ngủ bạn à,smart_home_control
Giảm cửa cuốn phòng ngủ nhen,smart_home_control
Hello Đóng đèn phòng bếp đấy!,smart_home_control
Nè Tắt nguồn tivi phòng bếp,smart_home_control
Hey Mở tivi ban công nhen,smart_home_control
Ơi Mở tivi ban công nha,smart_home_control
Hey Mở máy nước nóng phòng tắm,smart_home_control
Hello Khởi động đèn ban công thân mến,smart_home_control
Này Tắt nguồn cửa cuốn phòng ngủ,smart_home_control
Hi Mở đèn phòng làm việc thân mến,smart_home_control
Hi Khởi động bếp điện phòng tắm đó!,smart_home_control
Nè Tăng máy nước nóng phòng làm việc nhen,smart_home_control
Hello Giảm quạt phòng khách bạn à,smart_home_control
Hello Đóng bếp điện ban công bạn ơi,smart_home_control
Nè Bật điều hòa phòng tắm !,smart_home_control
Nè Tắt nguồn cửa cuốn ban công đấy!,smart_home_control
Bật tivi phòng khách bạn à,smart_home_control
Nè Tăng đèn phòng khách nhé,smart_home_control
Ơi Khởi động đèn phòng ngủ nhen,smart_home_control
Hi Tắt quạt phòng tắm bạn à,smart_home_control
Nè Bật bếp điện phòng ngủ,smart_home_control
Ê Tắt máy nước nóng phòng tắm bạn à,smart_home_control
Này Bật điều hòa phòng bếp thân mến,smart_home_control
Hi Mở máy nước nóng ban công bạn à,smart_home_control
Nè Mở tivi phòng bếp đó!,smart_home_control
Hello Tắt đèn phòng ngủ,smart_home_control
Hi Bật cửa cuốn phòng khách đó!,smart_home_control
Hello Tắt tivi phòng bếp thân mến,smart_home_control
Này Đóng điều hòa phòng tắm đó!,smart_home_control
Này Bật điều hòa phòng làm việc đấy!,smart_home_control
Hello Tắt nguồn đèn phòng ngủ bạn ơi,smart_home_control
Ê Khởi động đèn phòng khách nha,smart_home_control
Nè Mở bếp điện ban công đó!,smart_home_control
Ơi Khởi động đèn phòng tắm nhen,smart_home_control
Hey Tắt bếp điện ban công nhen,smart_home_control
Hey Tăng tivi phòng làm việc nhé,smart_home_control
Hi Giảm máy nước nóng ban công,smart_home_control
Hello Mở quạt phòng khách nhen,smart_home_control
Ê Bật điều hòa phòng bếp !,smart_home_control
Ê Đóng tivi phòng tắm nhé,smart_home_control
Tăng quạt phòng khách !,smart_home_control
Này Mở quạt phòng tắm !,smart_home_control
Này Tắt nguồn quạt phòng khách nha,smart_home_control
Hi Tắt nguồn điều hòa phòng ngủ nhen,smart_home_control
Hi Khởi động tivi phòng ngủ đấy!,smart_home_control
Này Giảm tivi phòng bếp nhé,smart_home_control
Này Khởi động tivi phòng làm việc,smart_home_control
Hi Khởi động quạt phòng tắm nhen,smart_home_control
Hello Tắt nguồn cửa cuốn phòng ngủ nha,smart_home_control
Nè Đóng điều hòa phòng khách đấy!,smart_home_control
Hi Tắt máy nước nóng phòng làm việc đấy!,smart_home_control
Hey Khởi động bếp điện ban công đó!,smart_home_control
Nè Tắt nguồn quạt phòng bếp đấy!,smart_home_control
Ơi Tắt nguồn cửa cuốn phòng làm việc nhen,smart_home_control
Hi Tăng bếp điện phòng khách nhé,smart_home_control
Ê Giảm đèn ban công,smart_home_control
Hello Khởi động điều hòa phòng bếp,smart_home_control
Tắt nguồn bếp điện phòng khách !,smart_home_control
Nè Đóng tivi phòng làm việc bạn à,smart_home_control
Bật cửa cuốn phòng ngủ nhen,smart_home_control
Nè Tắt cửa cuốn phòng làm việc bạn à,smart_home_control
Nè Đóng máy nước nóng phòng tắm nha,smart_home_control
Hi Tắt nguồn cửa cuốn phòng khách nha,smart_home_control
Ê Bật đèn phòng bếp bạn ơi,smart_home_control
Ê Tắt nguồn tivi phòng làm việc thân mến,smart_home_control
Này Tắt nguồn điều hòa phòng khách,smart_home_control
Tăng quạt phòng tắm !,smart_home_control
Này Đóng tivi phòng tắm đó!,smart_home_control
Hey Khởi động máy nước nóng phòng làm việc nha,smart_home_control
Hello Tắt nguồn bếp điện phòng khách đó!,smart_home_control
Bật điều hòa phòng khách đấy!,smart_home_control
Nè Mở quạt phòng khách đó!,smart_home_control
Hello Bật đèn ban công đó!,smart_home_control
Hello Đóng bếp điện phòng khách thân mến,smart_home_control
Hi Giảm quạt phòng làm việc thân mến,smart_home_control
Hey Tăng điều hòa ban công !,smart_home_control
Tăng máy nước nóng phòng khách bạn à,smart_home_control
Mở quạt phòng tắm,smart_home_control
Ơi Khởi động máy nước nóng phòng làm việc !,smart_home_control
Ê Đóng quạt phòng khách nhé,smart_home_control
Này Giảm đèn phòng khách đó!,smart_home_control
Ê Tăng bếp điện ban công !,smart_home_control
Nè Tắt đèn phòng khách bạn à,smart_home_control
Ê Giảm đèn phòng khách bạn à,smart_home_control
Ơi Tắt nguồn tivi phòng ngủ bạn ơi,smart_home_control
Hey Khởi động máy nước nóng phòng bếp thân mến,smart_home_control
Bật bếp điện phòng tắm thân mến,smart_home_control
Giảm đèn ban công đó!,smart_home_control
Nè Bật cửa cuốn ban công !,smart_home_control
Đóng máy nước nóng phòng khách !,smart_home_control
Nè Tăng điều hòa phòng làm việc đấy!,smart_home_control
Ê Giảm máy nước nóng ban công,smart_home_control
Này Mở bếp điện ban công !,smart_home_control
Tăng điều hòa phòng tắm đó!,smart_home_control
Này Giảm bếp điện phòng khách thân mến,smart_home_control
Nè Khởi động điều hòa phòng ngủ bạn à,smart_home_control
Hey Bật cửa cuốn phòng khách nhé,smart_home_control
Này Đóng quạt phòng tắm !,smart_home_control
Ê Giảm cửa cuốn phòng bếp nhen,smart_home_control
